;SIRET;Numero_inspection;Date_inspection;Synthese_eval_sanit
32935;2,17101E+13;21-093826-1;2021-11-30T01:00:00+01:00;A améliorer
32936;2,18502E+13;21-025106-1;2021-03-25T01:00:00+01:00;Très satisfaisant
32937;8,31501E+13;21-076308-1;2021-09-20T02:00:00+02:00;Très satisfaisant
32938;8,49366E+13;21-018770-1;2021-03-04T01:00:00+01:00;Satisfaisant
32939;4,2446E+13;21-102503-1;2021-12-14T01:00:00+01:00;A corriger de manière urgente
32940;2,11407E+13;21-024528-1;2021-03-18T01:00:00+01:00;Très satisfaisant
32941;1,99717E+13;21-006448-1;2021-01-25T01:00:00+01:00;Satisfaisant
32942;7,76299E+13;21-104276-1;2021-12-17T01:00:00+01:00;Très satisfaisant
32943;2,117E+13;21-018610-1;2021-03-04T01:00:00+01:00;Satisfaisant
32944;4,45043E+13;21-040811-1;2021-05-10T02:00:00+02:00;Satisfaisant
32945;5,02918E+13;20-096267-1;2021-05-19T02:00:00+02:00;Satisfaisant
32946;4,01858E+13;21-003086-1;2021-07-08T02:00:00+02:00;Très satisfaisant
32947;8,95073E+13;21-102057-1;2021-12-01T01:00:00+01:00;Satisfaisant
32948;5,01638E+13;21-037199-1;2021-06-22T02:00:00+02:00;Satisfaisant
32949;4,01858E+13;21-003083-1;2021-07-08T02:00:00+02:00;Très satisfaisant
32950;3,94066E+13;21-102028-1;2021-12-09T01:00:00+01:00;A améliorer
32951;8,34439E+13;21-102546-1;2021-12-14T01:00:00+01:00;Satisfaisant
32952;6,32041E+13;21-033934-1;2021-04-29T02:00:00+02:00;Satisfaisant
32953;8,00224E+13;21-034875-1;2021-04-28T02:00:00+02:00;Satisfaisant
32954;5,20678E+13;21-078650-1;2021-09-30T02:00:00+02:00;Très satisfaisant
32955;8,43112E+13;21-015027-1;2021-12-02T01:00:00+01:00;Satisfaisant
32956;4,04046E+13;21-026860-1;2021-03-16T01:00:00+01:00;Satisfaisant
32957;3,26262E+13;21-063805-1;2021-08-10T02:00:00+02:00;Satisfaisant
32958;5,72177E+13;21-093662-1;2021-11-18T01:00:00+01:00;Satisfaisant
32959;5,28014E+13;21-094754-1;2021-10-18T02:00:00+02:00;Très satisfaisant
32960;8,52616E+13;21-035255-1;2021-05-04T02:00:00+02:00;Satisfaisant
32961;3,30934E+13;21-006557-1;2021-05-20T02:00:00+02:00;Très satisfaisant
32962;2,12318E+13;21-016137-1;2021-10-19T02:00:00+02:00;Très satisfaisant
32963;8,779E+13;21-018274-1;2021-03-03T01:00:00+01:00;Très satisfaisant
32964;8,4539E+13;21-084651-1;2021-10-15T02:00:00+02:00;Satisfaisant
32965;2,12E+13;21-020321-1;2021-03-01T01:00:00+01:00;Satisfaisant
32966;3,26262E+13;21-063857-1;2021-08-10T02:00:00+02:00;Satisfaisant
32967;5,3802E+13;21-012596-1;2021-09-08T02:00:00+02:00;Satisfaisant
32968;5,34344E+13;21-037942-1;2021-02-02T01:00:00+01:00;Satisfaisant
32969;7,75677E+13;21-070330-1;2021-09-06T02:00:00+02:00;Satisfaisant
32970;4,1436E+13;21-103289-1;2021-12-16T01:00:00+01:00;Très satisfaisant
32971;4,41416E+13;21-010887-1;2021-02-04T01:00:00+01:00;Satisfaisant
32972;8,29525E+13;21-043334-1;2021-05-31T02:00:00+02:00;Satisfaisant
32973;8,33894E+13;21-045216-1;2021-06-08T02:00:00+02:00;Satisfaisant
32974;3,03487E+13;21-082190-1;2021-10-11T02:00:00+02:00;Très satisfaisant
32975;4,88471E+13;21-054308-1;2021-07-06T02:00:00+02:00;Satisfaisant
32976;4,34661E+13;21-015524-1;2021-02-23T01:00:00+01:00;Très satisfaisant
32977;8,79731E+13;21-025956-1;2021-01-18T01:00:00+01:00;Très satisfaisant
32978;8,22424E+13;21-002839-1;2021-01-12T01:00:00+01:00;Très satisfaisant
32979;3,93645E+13;21-045353-1;2021-06-08T02:00:00+02:00;Satisfaisant
32980;3,22464E+13;21-102138-1;2021-12-14T01:00:00+01:00;Très satisfaisant
32981;8,03189E+13;21-068533-1;2021-08-31T02:00:00+02:00;Satisfaisant
32982;2,14002E+13;21-050610-1;2021-06-25T02:00:00+02:00;Satisfaisant
32983;3,49655E+13;21-102065-1;2021-12-14T01:00:00+01:00;Très satisfaisant
32984;7,52946E+13;20-096953-1;2021-11-03T01:00:00+01:00;Satisfaisant
32985;4,00239E+13;21-018952-1;2021-02-24T01:00:00+01:00;Satisfaisant
32986;2,16903E+13;21-005055-1;2021-01-19T01:00:00+01:00;Très satisfaisant
32987;4,99286E+13;21-035419-1;2021-02-09T01:00:00+01:00;Très satisfaisant
32988;3,33751E+13;21-003300-1;2021-01-13T01:00:00+01:00;Très satisfaisant
32989;4,19785E+13;21-034876-1;2021-04-30T02:00:00+02:00;Satisfaisant
32990;7,50192E+13;21-003660-1;2021-09-07T02:00:00+02:00;Très satisfaisant
32991;8,80336E+13;21-103395-1;2021-12-15T01:00:00+01:00;Très satisfaisant
32992;8,50968E+13;21-020074-1;2021-02-12T01:00:00+01:00;Satisfaisant
32993;7,80228E+13;21-023663-1;2021-03-18T01:00:00+01:00;Satisfaisant
32994;3,88919E+13;21-008019-1;2021-06-02T02:00:00+02:00;Très satisfaisant
32995;7,75602E+13;21-084475-1;2021-10-18T02:00:00+02:00;Très satisfaisant
32996;8,48168E+13;21-026024-1;2021-03-04T01:00:00+01:00;Satisfaisant
32997;7,22062E+13;21-076788-1;2021-07-19T02:00:00+02:00;Très satisfaisant
32998;4,79228E+13;21-051619-1;2021-06-29T02:00:00+02:00;Satisfaisant
32999;5,10971E+13;21-102717-1;2021-12-08T01:00:00+01:00;Satisfaisant
33000;5,22731E+13;21-021632-1;2021-05-05T02:00:00+02:00;Satisfaisant
33001;8,34063E+13;21-063261-1;2021-08-06T02:00:00+02:00;Très satisfaisant
33002;2,12902E+13;21-009717-1;2021-02-08T01:00:00+01:00;Très satisfaisant
33003;7,22062E+13;21-076799-1;2021-07-19T02:00:00+02:00;Très satisfaisant
33004;2,14603E+13;21-006587-1;2021-01-26T01:00:00+01:00;Satisfaisant
33005;4,90608E+13;21-035300-1;2021-05-03T02:00:00+02:00;Satisfaisant
33006;3,52708E+13;21-007290-1;2021-09-22T02:00:00+02:00;Satisfaisant
33007;8,03381E+13;21-043495-1;2021-06-03T02:00:00+02:00;Satisfaisant
33008;4,21516E+13;21-035426-1;2021-02-11T01:00:00+01:00;Satisfaisant
33009;8,04436E+13;21-097513-1;2021-11-30T01:00:00+01:00;Satisfaisant
33010;8,78313E+13;21-034921-1;2021-05-04T02:00:00+02:00;Satisfaisant
33011;8,779E+13;21-091879-1;2021-11-15T01:00:00+01:00;Très satisfaisant
33012;4,04902E+13;21-009230-1;2021-02-04T01:00:00+01:00;Satisfaisant
33013;4,12671E+13;21-063212-1;2021-08-09T02:00:00+02:00;Satisfaisant
33014;8,18088E+13;21-092585-1;2021-11-16T01:00:00+01:00;A améliorer
33015;4,93174E+13;21-029960-1;2021-05-06T02:00:00+02:00;Satisfaisant
33016;7,75672E+13;21-006487-1;2021-01-26T01:00:00+01:00;Satisfaisant
33017;2,62406E+13;21-083586-1;2021-10-07T02:00:00+02:00;Satisfaisant
33018;1,95806E+13;20-094156-1;2021-01-28T01:00:00+01:00;Satisfaisant
33019;8,14323E+13;21-054126-1;2021-07-06T02:00:00+02:00;Satisfaisant
33020;3,89882E+13;21-012813-1;2021-03-08T01:00:00+01:00;Très satisfaisant
33021;8,12674E+13;21-095178-1;2021-11-23T01:00:00+01:00;Très satisfaisant
33022;8,22877E+13;21-105624-1;2021-12-28T01:00:00+01:00;Satisfaisant
33023;5,29769E+13;21-016868-1;2021-01-26T01:00:00+01:00;Satisfaisant
33024;8,24912E+13;21-035996-1;2021-05-06T02:00:00+02:00;Très satisfaisant
33025;2,13402E+13;21-022221-1;2021-09-16T02:00:00+02:00;Très satisfaisant
33026;8,97456E+13;21-035482-1;2021-04-30T02:00:00+02:00;Satisfaisant
33027;7,8816E+13;21-103399-1;2021-12-16T01:00:00+01:00;Satisfaisant
33028;7,97892E+13;21-027212-1;2021-04-02T02:00:00+02:00;Satisfaisant
33029;8,79129E+13;21-104395-1;2021-10-27T02:00:00+02:00;Très satisfaisant
33030;4,10409E+13;21-081594-1;2021-09-22T02:00:00+02:00;Très satisfaisant
33031;5,00749E+13;21-103011-1;2021-12-14T01:00:00+01:00;A améliorer
33032;4,14546E+13;21-013278-1;2021-02-18T01:00:00+01:00;Satisfaisant
33033;8,01363E+13;21-035998-1;2021-05-05T02:00:00+02:00;Satisfaisant
33034;8,21452E+13;21-028225-1;2021-10-28T02:00:00+02:00;Satisfaisant
33035;5,01421E+13;21-054963-1;2021-07-08T02:00:00+02:00;Satisfaisant
33036;7,9823E+13;21-092412-1;2021-11-16T01:00:00+01:00;Satisfaisant
33037;2,17202E+13;21-044560-1;2021-06-08T02:00:00+02:00;Satisfaisant
33038;3,18112E+13;20-096186-1;2021-05-05T02:00:00+02:00;Satisfaisant
33039;4,28268E+13;21-076056-1;2021-09-23T02:00:00+02:00;Satisfaisant
33040;6,0722E+13;21-003269-1;2021-01-07T01:00:00+01:00;Satisfaisant
33041;3,89318E+13;21-035988-2;2021-04-29T02:00:00+02:00;Satisfaisant
33042;9,50391E+13;21-079675-1;2021-08-31T02:00:00+02:00;Très satisfaisant
33043;8,88251E+13;21-011680-1;2021-01-26T01:00:00+01:00;Très satisfaisant
33044;8,98549E+13;21-035710-1;2021-05-03T02:00:00+02:00;Très satisfaisant
33045;9,50391E+13;21-095684-1;2021-08-31T02:00:00+02:00;Très satisfaisant
33046;8,44647E+13;21-100236-1;2021-12-07T01:00:00+01:00;Satisfaisant
33047;8,32857E+13;21-058136-1;2021-07-21T02:00:00+02:00;Très satisfaisant
33048;8,33681E+13;21-048462-1;2021-06-16T02:00:00+02:00;Satisfaisant
33049;2,17603E+13;21-069553-1;2021-09-02T02:00:00+02:00;Très satisfaisant
33050;3,11821E+13;21-071493-1;2021-09-09T02:00:00+02:00;Très satisfaisant
33051;8,00521E+13;21-090693-1;2021-10-28T02:00:00+02:00;Très satisfaisant
33052;8,84278E+13;21-063687-1;2021-08-06T02:00:00+02:00;Très satisfaisant
33053;5,28079E+13;21-100896-1;2021-12-08T01:00:00+01:00;Satisfaisant
33054;3,23608E+13;21-101047-1;2021-12-09T01:00:00+01:00;Satisfaisant
33055;3,51349E+13;21-022020-1;2021-06-21T02:00:00+02:00;Très satisfaisant
33056;3,12057E+13;21-085707-1;2021-10-14T02:00:00+02:00;Très satisfaisant
33057;2,601E+13;21-048253-1;2021-06-17T02:00:00+02:00;Très satisfaisant
33058;3,92481E+13;21-052799-1;2021-07-02T02:00:00+02:00;Très satisfaisant
33059;4,31923E+13;21-035563-1;2021-05-05T02:00:00+02:00;Satisfaisant
33060;5,14E+13;21-103821-1;2021-12-16T01:00:00+01:00;Très satisfaisant
33061;8,50788E+13;21-043144-1;2021-06-03T02:00:00+02:00;Très satisfaisant
33062;7,88781E+13;21-093540-1;2021-11-19T01:00:00+01:00;Satisfaisant
33063;3,91074E+13;21-020177-1;2021-03-10T01:00:00+01:00;Très satisfaisant
33064;1,908E+13;21-038242-1;2021-05-18T02:00:00+02:00;Satisfaisant
33065;8,8181E+13;21-093359-1;2021-11-18T01:00:00+01:00;Très satisfaisant
33066;2,17803E+13;21-038696-1;2021-06-18T02:00:00+02:00;Satisfaisant
33067;7,88035E+13;21-101163-1;2021-12-08T01:00:00+01:00;Très satisfaisant
33068;2,614E+13;21-035575-1;2021-05-05T02:00:00+02:00;Très satisfaisant
33069;5,6365E+13;21-035992-1;2021-05-05T02:00:00+02:00;Satisfaisant
33070;7,77381E+13;21-069764-1;2021-09-03T02:00:00+02:00;Satisfaisant
33071;5,24349E+13;20-095007-1;2021-02-17T01:00:00+01:00;Satisfaisant
33072;3,40447E+13;21-098246-1;2021-12-02T01:00:00+01:00;A améliorer
33073;8,2363E+13;21-068131-1;2021-08-05T02:00:00+02:00;Très satisfaisant
33074;5,24349E+13;20-095005-1;2021-02-17T01:00:00+01:00;Satisfaisant
33075;8,13241E+13;21-069939-1;2021-09-02T02:00:00+02:00;Très satisfaisant
33076;4,14544E+13;21-101610-1;2021-12-10T01:00:00+01:00;Très satisfaisant
33077;8,19565E+13;21-081428-1;2021-10-08T02:00:00+02:00;Très satisfaisant
33078;5,29471E+13;20-095709-1;2021-03-31T02:00:00+02:00;Satisfaisant
33079;7,91523E+13;21-007211-1;2021-03-15T01:00:00+01:00;Très satisfaisant
33080;8,40458E+13;21-004790-1;2021-03-22T01:00:00+01:00;Satisfaisant
33081;4,38702E+13;21-030953-1;2021-04-19T02:00:00+02:00;Très satisfaisant
33082;5,25066E+13;20-094683-1;2021-01-29T01:00:00+01:00;Satisfaisant
33083;4,92503E+13;21-031437-2;2021-04-22T02:00:00+02:00;Satisfaisant
33084;8,20096E+13;21-066723-1;2021-08-24T02:00:00+02:00;Satisfaisant
33085;3,77853E+13;21-021634-1;2021-03-11T01:00:00+01:00;Très satisfaisant
33086;3,35002E+13;21-037771-1;2021-04-22T02:00:00+02:00;Très satisfaisant
33087;3,99508E+13;21-098658-1;2021-12-01T01:00:00+01:00;Satisfaisant
33088;4,8782E+13;21-034003-1;2021-04-27T02:00:00+02:00;Très satisfaisant
33089;8,88311E+13;21-004764-1;2021-06-18T02:00:00+02:00;Satisfaisant
33090;8,07765E+13;21-030815-1;2021-04-20T02:00:00+02:00;Satisfaisant
33091;8,98733E+13;21-097522-1;2021-11-30T01:00:00+01:00;Très satisfaisant
33092;7,99295E+13;21-019662-1;2021-03-09T01:00:00+01:00;Très satisfaisant
33093;1,906E+13;21-020450-1;2021-03-11T01:00:00+01:00;Satisfaisant
33094;8,93927E+13;21-069485-1;2021-08-31T02:00:00+02:00;Très satisfaisant
33095;4,4514E+13;21-091306-1;2021-11-08T01:00:00+01:00;Très satisfaisant
33096;1,98804E+13;21-005674-1;2021-01-21T01:00:00+01:00;Très satisfaisant
33097;4,28562E+13;21-034978-3;2021-05-04T02:00:00+02:00;Satisfaisant
33098;3,34258E+13;21-009132-1;2021-02-04T01:00:00+01:00;Très satisfaisant
33099;1,98801E+13;21-007246-1;2021-01-28T01:00:00+01:00;Très satisfaisant
33100;7,89547E+13;21-022809-1;2021-05-04T02:00:00+02:00;Satisfaisant
33101;8,29419E+13;21-035638-1;2021-05-04T02:00:00+02:00;Satisfaisant
33102;7,90872E+13;21-036048-1;2021-05-05T02:00:00+02:00;Très satisfaisant
33103;4,42514E+13;21-045959-1;2021-05-25T02:00:00+02:00;Satisfaisant
33104;4,80137E+13;21-082704-1;2021-10-07T02:00:00+02:00;A corriger de manière urgente
33105;4,33138E+13;21-091964-1;2021-11-15T01:00:00+01:00;Satisfaisant
33106;8,11977E+13;21-095258-1;2021-11-24T01:00:00+01:00;Satisfaisant
33107;7,75662E+13;21-093876-1;2021-11-18T01:00:00+01:00;A améliorer
33108;1,9762E+13;21-086048-1;2021-10-21T02:00:00+02:00;Très satisfaisant
33109;3,4865E+13;21-065892-1;2021-08-19T02:00:00+02:00;Satisfaisant
33110;2,00001E+13;21-067406-1;2021-08-26T02:00:00+02:00;Satisfaisant
33111;1,99321E+13;21-078584-1;2021-09-30T02:00:00+02:00;Satisfaisant
33112;8,90395E+13;21-037380-1;2021-05-12T02:00:00+02:00;Satisfaisant
33113;2,00052E+13;21-035664-1;2021-05-05T02:00:00+02:00;Satisfaisant
33114;3,9006E+13;21-040330-1;2021-05-04T02:00:00+02:00;Très satisfaisant
33115;6,63529E+12;21-012690-1;2021-05-31T02:00:00+02:00;Satisfaisant
33116;8,94699E+13;21-106125-1;2021-12-30T01:00:00+01:00;Satisfaisant
33117;3,26832E+13;21-101692-1;2021-10-28T02:00:00+02:00;Satisfaisant
33118;4,0537E+13;21-091817-1;2021-10-28T02:00:00+02:00;Satisfaisant
33119;7,75689E+13;21-077198-1;2021-09-27T02:00:00+02:00;Très satisfaisant
33120;5,318E+13;21-068549-1;2021-08-31T02:00:00+02:00;Satisfaisant
33121;4,28268E+13;21-077043-1;2021-09-27T02:00:00+02:00;Très satisfaisant
33122;8,12838E+13;21-067459-1;2021-08-26T02:00:00+02:00;Satisfaisant
33123;2,12702E+13;21-024066-1;2021-03-19T01:00:00+01:00;Satisfaisant
33124;1,30024E+13;21-033084-1;2021-04-27T02:00:00+02:00;Satisfaisant
33125;4,40284E+13;21-038101-1;2021-04-29T02:00:00+02:00;Très satisfaisant
33126;4,05084E+13;21-099823-1;2021-11-29T01:00:00+01:00;Satisfaisant
33127;8,02889E+13;21-102418-1;2021-12-14T01:00:00+01:00;Satisfaisant
33128;8,29191E+13;21-036098-1;2021-05-04T02:00:00+02:00;Très satisfaisant
33129;2,124E+13;21-021797-1;2021-03-15T01:00:00+01:00;Satisfaisant
33130;8,97535E+13;21-055292-1;2021-07-09T02:00:00+02:00;Satisfaisant
33131;7,83468E+13;21-100891-1;2021-12-07T01:00:00+01:00;Très satisfaisant
33132;8,87981E+13;21-036153-1;2021-05-06T02:00:00+02:00;Satisfaisant
33133;3,80425E+13;21-035176-1;2021-05-06T02:00:00+02:00;Très satisfaisant
33134;8,50334E+13;21-022715-1;2021-09-21T02:00:00+02:00;Très satisfaisant
33135;3,31231E+13;21-089614-1;2021-11-04T01:00:00+01:00;Très satisfaisant
33136;5,02606E+13;21-035914-1;2021-05-06T02:00:00+02:00;Très satisfaisant
33137;8,22393E+13;21-082398-1;2021-10-12T02:00:00+02:00;Satisfaisant
33138;8,44391E+13;21-039970-1;2021-05-18T02:00:00+02:00;Satisfaisant
33139;7,90285E+13;21-032257-1;2021-04-23T02:00:00+02:00;Très satisfaisant
33140;7,85668E+13;21-067103-1;2021-08-25T02:00:00+02:00;Satisfaisant
33141;8,19198E+13;21-038465-1;2021-05-17T02:00:00+02:00;Satisfaisant
33142;4,1816E+13;21-022630-1;2021-01-15T01:00:00+01:00;Satisfaisant
33143;1,91907E+13;21-017755-1;2021-02-25T01:00:00+01:00;Très satisfaisant
33144;5,28919E+13;21-084526-1;2021-10-18T02:00:00+02:00;Satisfaisant
33145;8,2345E+13;21-102504-1;2021-12-08T01:00:00+01:00;Satisfaisant
33146;8,10393E+13;21-039198-1;2021-05-20T02:00:00+02:00;Satisfaisant
33147;2,13502E+13;21-012489-1;2021-02-18T01:00:00+01:00;Satisfaisant
33148;5,15227E+13;21-014146-1;2021-02-19T01:00:00+01:00;Satisfaisant
33149;1,90108E+13;21-005004-1;2021-01-19T01:00:00+01:00;Satisfaisant
33150;2,128E+13;21-077433-1;2021-09-23T02:00:00+02:00;Satisfaisant
33151;5,21796E+13;21-071723-1;2021-09-10T02:00:00+02:00;Très satisfaisant
33152;7,93709E+13;21-017785-1;2021-02-12T01:00:00+01:00;Très satisfaisant
33153;5,04308E+13;21-081642-1;2021-10-05T02:00:00+02:00;Très satisfaisant
33154;2,56601E+13;21-013684-1;2021-09-30T02:00:00+02:00;Très satisfaisant
33155;7,84361E+13;21-046798-1;2021-06-15T02:00:00+02:00;Très satisfaisant
33156;8,19985E+13;21-065342-1;2021-08-05T02:00:00+02:00;Satisfaisant
33157;4,24273E+13;21-102677-1;2021-11-25T01:00:00+01:00;Satisfaisant
33158;4,20337E+13;21-006255-1;2021-01-25T01:00:00+01:00;Très satisfaisant
33159;5,09505E+13;21-049850-1;2021-06-24T02:00:00+02:00;Satisfaisant
33160;8,92129E+13;21-035209-1;2021-04-29T02:00:00+02:00;Très satisfaisant
33161;5,2558E+13;21-043432-1;2021-06-04T02:00:00+02:00;Satisfaisant
33162;8,19985E+13;21-062916-1;2021-08-05T02:00:00+02:00;Satisfaisant
33163;4,28268E+13;21-035214-1;2021-04-09T02:00:00+02:00;Satisfaisant
33164;5,2558E+13;21-004092-1;2021-05-05T02:00:00+02:00;Satisfaisant
33165;8,43558E+13;21-051591-1;2021-06-29T02:00:00+02:00;Satisfaisant
33166;8,38764E+13;21-035229-1;2021-04-21T02:00:00+02:00;Satisfaisant
33167;8,39168E+13;20-096987-1;2021-12-01T01:00:00+01:00;A corriger de manière urgente
33168;7,92502E+13;21-004863-1;2021-01-19T01:00:00+01:00;Satisfaisant
33169;8,12604E+13;21-035208-1;2021-05-04T02:00:00+02:00;Satisfaisant
33170;2,61E+13;21-054360-1;2021-07-07T02:00:00+02:00;Satisfaisant
33171;5,08032E+13;21-075020-1;2021-09-21T02:00:00+02:00;Satisfaisant
33172;4,7835E+13;21-021322-1;2021-05-20T02:00:00+02:00;Très satisfaisant
33173;2,64901E+13;21-019259-1;2021-11-09T01:00:00+01:00;Très satisfaisant
33174;3,38568E+13;21-029602-1;2021-04-14T02:00:00+02:00;Satisfaisant
33175;8,53736E+13;21-003797-1;2021-05-04T02:00:00+02:00;Très satisfaisant
33176;8,30762E+13;21-060953-1;2021-07-21T02:00:00+02:00;Satisfaisant
33177;5,09015E+13;21-103789-1;2021-12-14T01:00:00+01:00;Très satisfaisant
33178;7,9217E+13;21-035244-1;2021-05-04T02:00:00+02:00;Satisfaisant
33179;1,983E+13;21-101253-1;2021-12-10T01:00:00+01:00;Très satisfaisant
33180;3,51746E+13;21-104083-1;2021-12-17T01:00:00+01:00;Très satisfaisant
33181;5,23085E+13;21-009687-1;2021-02-05T01:00:00+01:00;Très satisfaisant
33182;5,13246E+13;21-006336-1;2021-01-25T01:00:00+01:00;Très satisfaisant
33183;4,0072E+13;21-033247-1;2021-04-28T02:00:00+02:00;Très satisfaisant
33184;8,87496E+13;21-035236-1;2021-05-04T02:00:00+02:00;Satisfaisant
33185;8,38855E+13;21-095962-1;2021-11-18T01:00:00+01:00;Satisfaisant
33186;6,98501E+13;21-009662-1;2021-01-26T01:00:00+01:00;Très satisfaisant
33187;4,3738E+13;21-035226-1;2021-03-23T01:00:00+01:00;Très satisfaisant
33188;5,39767E+13;21-079000-1;2021-09-08T02:00:00+02:00;Satisfaisant
33189;7,89205E+13;21-021409-3;2021-03-12T01:00:00+01:00;Satisfaisant
33190;8,82974E+13;21-035289-1;2021-05-04T02:00:00+02:00;A corriger de manière urgente
33191;8,39276E+13;21-077261-1;2021-09-27T02:00:00+02:00;Satisfaisant
33192;4,8922E+13;21-016382-1;2021-05-10T02:00:00+02:00;Très satisfaisant
33193;7,52946E+13;20-096965-1;2021-11-03T01:00:00+01:00;Satisfaisant
33194;8,34605E+13;21-030615-1;2021-03-30T02:00:00+02:00;Satisfaisant
33195;2,16902E+13;21-042316-1;2021-06-01T02:00:00+02:00;Très satisfaisant
33196;2,19101E+13;21-057947-1;2021-07-20T02:00:00+02:00;Très satisfaisant
33197;8,38155E+13;21-011914-1;2021-02-12T01:00:00+01:00;Très satisfaisant
33198;7,89205E+13;21-021409-2;2021-03-12T01:00:00+01:00;Satisfaisant
33199;5,33296E+13;21-072165-1;2021-09-10T02:00:00+02:00;Satisfaisant
33200;1,949E+13;21-051689-1;2021-06-29T02:00:00+02:00;Très satisfaisant
33201;8,52578E+13;21-092610-1;2021-11-17T01:00:00+01:00;Satisfaisant
33202;7,76562E+13;21-074561-1;2021-09-16T02:00:00+02:00;A améliorer
33203;7,79869E+13;21-028539-1;2021-04-09T02:00:00+02:00;Très satisfaisant
33204;8,44807E+13;21-050969-1;2021-06-28T02:00:00+02:00;Très satisfaisant
33205;7,7556E+13;21-031716-1;2021-04-22T02:00:00+02:00;Satisfaisant
33206;7,32026E+13;21-105532-1;2021-12-27T01:00:00+01:00;Très satisfaisant
33207;5,31574E+13;21-106202-1;2021-12-17T01:00:00+01:00;Très satisfaisant
33208;8,779E+13;21-091861-1;2021-11-15T01:00:00+01:00;Satisfaisant
33209;8,49739E+13;21-103232-1;2021-12-15T01:00:00+01:00;Très satisfaisant
33210;8,44159E+13;21-036247-1;2021-05-06T02:00:00+02:00;Très satisfaisant
33211;4,51321E+13;21-023112-1;2021-03-17T01:00:00+01:00;Très satisfaisant
33212;8,1959E+13;21-080062-1;2021-10-05T02:00:00+02:00;Satisfaisant
33213;5,52083E+13;21-103837-1;2021-12-16T01:00:00+01:00;Très satisfaisant
33214;4,51321E+13;21-062010-1;2021-08-04T02:00:00+02:00;Satisfaisant
33215;3,42822E+13;21-036542-1;2021-05-07T02:00:00+02:00;Très satisfaisant
33216;3,91378E+13;21-058815-1;2021-07-15T02:00:00+02:00;Satisfaisant
33217;2,11928E+13;21-023051-1;2021-09-07T02:00:00+02:00;Satisfaisant
33218;3,31291E+13;21-091900-1;2021-09-30T02:00:00+02:00;Satisfaisant
33219;8,81254E+13;21-036282-1;2021-05-07T02:00:00+02:00;Très satisfaisant
33220;8,42894E+13;21-035428-1;2021-05-05T02:00:00+02:00;Satisfaisant
33221;3,05592E+13;21-055831-1;2021-07-08T02:00:00+02:00;Satisfaisant
33222;4,80397E+13;21-103874-1;2021-11-25T01:00:00+01:00;Très satisfaisant
33223;5,03598E+13;21-022195-1;2021-03-15T01:00:00+01:00;Satisfaisant
33224;3,26901E+13;21-049182-1;2021-06-21T02:00:00+02:00;Satisfaisant
33225;8,34088E+13;20-068720-1;2021-09-07T02:00:00+02:00;Satisfaisant
33226;8,28535E+13;21-102738-1;2021-12-09T01:00:00+01:00;Satisfaisant
33227;7,53181E+13;21-028230-1;2021-07-27T02:00:00+02:00;Satisfaisant
33228;8,85274E+13;21-062634-1;2021-08-05T02:00:00+02:00;Satisfaisant
33229;5,29817E+13;21-035423-1;2021-04-23T02:00:00+02:00;Satisfaisant
33230;8,51623E+13;21-024848-1;2021-03-23T01:00:00+01:00;Très satisfaisant
33231;1,964E+13;21-020568-1;2021-05-27T02:00:00+02:00;Satisfaisant
33232;5,18155E+13;21-035439-1;2021-04-27T02:00:00+02:00;Satisfaisant
33233;2,11602E+13;21-001436-1;2021-06-29T02:00:00+02:00;Satisfaisant
33234;4,20625E+13;21-085562-1;2021-10-15T02:00:00+02:00;A améliorer
33235;8,44798E+13;21-102716-1;2021-11-22T01:00:00+01:00;Très satisfaisant
33236;5,11609E+13;21-049464-1;2021-06-23T02:00:00+02:00;Satisfaisant
33237;3,84275E+13;21-035466-1;2021-05-05T02:00:00+02:00;Très satisfaisant
33238;7,94243E+13;21-084537-1;2021-10-18T02:00:00+02:00;Satisfaisant
33239;3,3512E+13;21-051927-1;2021-06-24T02:00:00+02:00;Satisfaisant
33240;7,79723E+13;21-035481-1;2021-05-05T02:00:00+02:00;Satisfaisant
33241;5,09045E+13;21-026239-1;2021-03-30T02:00:00+02:00;Très satisfaisant
33242;2,13502E+13;21-078902-1;2021-10-01T02:00:00+02:00;Satisfaisant
