SIRET;Code_postal;APP_Libelle_activite_etablissement;Agrement;ods_type_activite;Synthese_eval_sanit_A améliorer;Synthese_eval_sanit_A corriger de manière urgente;Synthese_eval_sanit_Satisfaisant;Synthese_eval_sanit_Très satisfaisant
77568109100044;77;Restauration collective;1;Autres;0;0;1;0
9413107500015;97;Restaurant;1;Autres;1;0;0;0
81435788500015;14;Restaurant;1;Autres;0;0;1;0
26170039700019;17;Restauration collective;1;Autres;0;0;1;0
50293492000039;97;Libre service|Alimentation générale;1;Autres;0;0;1;0
39147217200058;38;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
80120893500024;56;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
75071080800023;3;Restaurant;1;Autres;1;0;0;0
84200655300015;6;Restaurant;1;Autres;0;0;1;0
48881122500025;30;Restaurant;1;Autres;0;0;0;1
55206051900097;94;Entreposage de produits de la pêche;1;Transport et entreposage de denrées alimentaires;0;0;0;1
39147217200058;38;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
50898625400029;33;Restaurant;1;Autres;0;0;0;1
40421836400010;22;Producteur fermier;1;Autres;0;0;1;0
32072270500011;84;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
2404912400035;97;Libre service;1;Autres;0;0;1;0
77566322200062;78;Restauration collective;1;Autres;0;0;1;0
48188572100029;68;Restaurant;1;Autres;0;0;1;0
88086923500015;75;Restaurant;1;Autres;0;0;1;0
77554678100078;2;Restauration collective;1;Autres;0;0;1;0
80908906300014;12;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
81500029400018;44;Restaurant;1;Autres;0;0;1;0
21660028800015;66;Restauration collective;1;Autres;0;0;1;0
18004625200177;75;Restauration collective;1;Autres;0;0;1;0
42108838600014;13;Restaurant;1;Autres;0;0;1;0
88412259900019;75;Restaurant;1;Autres;0;0;1;0
81521046300015;75;Restaurant;1;Autres;0;0;0;1
26470267100019;47;Restauration collective;1;Autres;0;0;0;1
45241477400136;18;Restauration collective;1;Autres;0;0;1;0
31873266600025;14;Transformation de produits carnés;1;Viandes et produits carnés;1;0;0;0
51394890100030;33;Rayon poissonnerie;1;Autres;0;0;1;0
31933184900012;56;VH, VSM, préparation viandes volailles lagomorphes;1;Viandes et produits carnés;0;0;0;1
20000528800010;97;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
50343604000029;74;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
79978667800018;17;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;1;0
81195424700029;75;Libre service;1;Autres;0;0;1;0
81453036600016;24;Restaurant;1;Autres;0;0;0;1
31933184900012;56;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
33928580100017;9;Commerce alimentaire;1;Autres;0;0;1;0
44936972700028;13;Restaurant;1;Autres;0;0;0;1
49322463800020;94;Commerce alimentaire;1;Autres;0;0;1;0
82436343600182;61;Restauration collective;1;Autres;0;0;1;0
41067437800022;31;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
50040886900013;75;Restaurant;1;Autres;0;0;1;0
77836080000024;39;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
79151458100028;13;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
50967737300011;75;Restaurant;1;Autres;0;0;0;1
19010037000013;1;Restauration collective;1;Autres;0;0;0;1
26130029700015;13;Restauration collective;1;Autres;0;0;1;0
31933184900012;56;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
19132327800017;13;Restauration collective;1;Autres;0;0;0;1
34326262224347;19;Libre service;1;Autres;0;0;0;1
47951856500011;46;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
19160969200014;16;Restauration collective;1;Autres;0;0;1;0
50376296500013;60;Boucherie-Charcuterie;1;Autres;0;0;1;0
31933184900012;56;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
51063380300034;1;Rayon traiteur;1;Autres;0;0;1;0
84502091600019;67;Restaurant;1;Autres;0;0;1;0
39147217200058;38;Boucherie-Charcuterie;1;Autres;0;0;0;1
51063380300034;1;Rayon poissonnerie;1;Autres;0;0;1;0
33218830900063;79;Rayon boucherie-charcuterie;1;Autres;0;0;0;1
49307756400034;44;Production de produits à base d'escargots;1;Produits de la mer et d'eau douce;0;0;0;1
77562427300030;59;Restauration collective;1;Autres;0;0;1;0
51143389800018;75;Poissonnerie;1;Autres;0;0;0;1
51063380300034;1;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
19180736100016;18;Restauration collective;1;Autres;0;0;0;1
31236494600011;73;Restauration collective;1;Autres;0;0;0;1
79313235800011;93;Restaurant;1;Autres;1;0;0;0
31625247700039;44;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
83879463400017;75;Libre service|Alimentation générale;1;Autres;0;0;0;1
78606946800100;44;Restauration collective;1;Autres;0;0;0;1
32117656200049;24;Restauration collective;1;Autres;0;0;0;1
79922835800013;68;Producteur fermier;1;Autres;0;0;0;1
40015466200011;28;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
25330041200025;33;Restauration collective;1;Autres;0;0;1;0
26880013300053;88;Restauration collective;1;Autres;0;0;0;1
84982735700013;75;Restaurant;1;Autres;0;0;1;0
83160595100019;75;Restaurant;1;Autres;0;0;0;1
82486926700016;22;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
44168292900019;75;Restaurant;1;Autres;0;0;1;0
19110026200010;11;Restauration collective;1;Autres;0;0;1;0
18670223900028;67;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
79038809400019;20;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
45151753600012;76;Restauration collective;1;Autres;0;0;1;0
57206292500019;94;Transport de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
34038898200027;14;Restauration collective;1;Autres;0;0;1;0
48266744100034;47;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;1;0
82811560000011;84;Restaurant;1;Autres;0;0;0;1
80491586600011;75;Restaurant;1;Autres;0;0;1;0
55206051900097;94;Halle à M./1ére vente/Vente en gros produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
89409362400019;63;Restaurant;1;Autres;0;0;0;1
42344402500013;13;Boucherie-Charcuterie;1;Autres;0;0;0;1
47927022500010;68;Restaurant;1;Autres;1;0;0;0
43474348000478;11;Restauration collective;1;Autres;0;0;1;0
82000262400014;15;Producteur fermier;1;Autres;0;0;1;0
49886997300012;34;Restaurant;1;Autres;0;0;1;0
39078833900062;56;Transport de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;1;0
43393136700018;15;Producteur fermier;1;Autres;0;0;1;0
55206051900097;94;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
83951608500017;75;Restaurant;1;Autres;0;0;1;0
77565453600058;74;Restauration collective;1;Autres;0;0;0;1
83041626900017;93;Restaurant;1;Autres;0;0;1;0
81195424700029;75;Rayon traiteur;1;Autres;0;0;1;0
40561068400038;15;Producteur fermier;1;Autres;1;0;0;0
84464635600015;39;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
21290049200050;29;Restauration collective;1;Autres;0;0;1;0
34416854700018;15;Producteur fermier;1;Autres;0;0;0;1
32589544900024;94;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
41957873700027;48;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
77624989800029;7;Restauration collective;1;Autres;0;0;1;0
49021640500020;20;Restaurant;1;Autres;0;0;0;1
79749250100011;75;Restaurant;1;Autres;0;0;0;1
51313918800017;56;Fromagerie;1;Autres;0;0;1;0
84265562300010;59;Restaurant;1;Autres;0;0;1;0
53005646400015;75;Restauration collective;1;Autres;0;0;1;0
35088264300017;13;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
52384994100027;33;Restaurant;1;Autres;0;0;0;1
33218830900063;79;Rayon boucherie-charcuterie;1;Autres;0;0;0;1
19421852500013;42;Restauration collective;1;Autres;0;0;1;0
80505875700016;23;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
87941102300010;40;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
53415351500018;24;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
49307756400034;44;Producteur fermier;1;Autres;0;0;0;1
84302005800023;62;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
35107922300027;88;Restauration collective;1;Autres;0;0;1;0
83920863400023;34;Restaurant;1;Autres;0;0;0;1
84302005800023;62;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
19750647000016;75;Restauration collective;1;Autres;0;0;1;0
33042365800013;62;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
82780903900015;75;Restaurant;1;Autres;0;0;1;0
53100518900026;62;Boucherie-Charcuterie;1;Autres;0;0;1;0
13001262800066;75;Restauration collective;1;Autres;0;0;1;0
83383415300011;75;Libre service|Alimentation générale;1;Autres;0;0;1;0
79361868700016;69;Boucherie-Charcuterie;1;Autres;0;0;0;1
49124739100015;56;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
42287321600341;76;Restauration collective;1;Autres;0;0;1;0
17210120600024;58;Restauration collective;1;Autres;0;0;0;1
84340913701115;78;Restauration collective;1;Autres;0;0;1;0
77557343900053;85;Restauration collective;1;Autres;0;0;1;0
90111951100011;43;Boucherie-Charcuterie;1;Autres;0;0;1;0
41010433500014;81;Producteur fermier;1;Autres;0;0;0;1
41061590000041;53;Restauration collective;1;Autres;0;0;1;0
77556010500113;13;Restauration collective;1;Autres;0;0;0;1
79313235800011;93;Boucherie-Charcuterie;1;Autres;1;0;0;0
51063380300034;1;Rayon fromagerie;1;Autres;0;0;1;0
19330062100011;33;Restauration collective;1;Autres;0;0;1;0
21920064900016;92;Restauration collective;1;Autres;0;0;1;0
19140049800017;14;Restauration collective;1;Autres;0;0;1;0
84450908300011;38;Restauration collective;1;Autres;0;0;0;1
42120999000025;76;Découpe de viandes de volailles/lagomorphe;1;Viandes et produits carnés;0;0;0;1
83808877100012;31;Restaurant;1;Autres;0;0;1;0
21560260800188;56;Restauration collective;1;Autres;0;0;1;0
42120999000025;76;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
77557120100026;83;Restauration collective;1;Autres;0;0;1;0
77610278200013;48;Restauration collective;1;Autres;0;0;1;0
48295268600012;7;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
81453036600016;24;Libre service|Alimentation générale;1;Autres;0;0;0;1
49531273800018;75;Restauration collective;1;Autres;0;0;1;0
51177345900017;97;Libre service|Alimentation générale;1;Autres;0;0;1;0
21590230500063;59;Restauration collective;1;Autres;0;0;0;1
77587671700031;30;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
87867927300028;75;Restaurant;1;Autres;0;0;1;0
19150037000017;15;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
89208339500012;75;Restaurant;1;Autres;0;0;1;0
57210217624904;92;Transport de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;1;0
88126061600019;68;Restaurant;1;Autres;1;0;0;0
38306043100012;78;Restauration collective;1;Autres;0;0;1;0
53331457100019;75;Restaurant;1;Autres;0;0;0;1
80505875700016;23;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
84030175800016;4;Boucherie-Charcuterie;1;Autres;0;0;1;0
77566653000180;75;Restauration collective;1;Autres;0;0;1;0
32725687100044;9;Restaurant;1;Autres;0;0;1;0
44522511300114;69;Métier de bouche;1;Autres;0;0;0;1
88474991200017;75;Glacier;1;Autres;0;0;0;1
89476503100014;68;Boucherie-Charcuterie;1;Autres;1;0;0;0
19500010400016;50;Restauration collective;1;Autres;0;0;1;0
39788383600017;75;Restaurant;1;Autres;0;0;0;1
53414161900013;1;Producteur fermier;1;Autres;0;0;1;0
49786140100022;75;Libre service;1;Autres;0;0;0;1
32613456600024;21;Rayon poissonnerie;1;Autres;0;0;1;0
43478954100019;42;Libre service;1;Autres;0;0;1;0
83043768700015;33;Restaurant;1;Autres;0;0;0;1
84411643400011;31;Restaurant;1;Autres;0;0;1;0
21620724100011;62;Restauration collective;1;Autres;0;0;0;1
57210217626016;76;Restauration collective;1;Autres;0;0;1;0
84313740700014;59;Restaurant;1;Autres;0;0;1;0
77562424000138;59;Restauration collective;1;Autres;0;0;1;0
19680066800010;68;Restauration collective;1;Autres;0;0;0;1
77555970100088;13;Restauration collective;1;Autres;0;0;1;0
30949657800050;78;Restauration collective;1;Autres;0;0;1;0
88956398700011;75;Restaurant;1;Autres;0;0;0;1
82815289200018;15;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
33213737100016;66;Restauration collective;1;Autres;0;0;1;0
82017098300010;94;Restaurant;1;Autres;0;0;1;0
9413641300013;97;Restaurant;1;Autres;0;0;1;0
50779970800015;51;Restaurant;1;Autres;0;0;1;0
83756906000028;75;Restaurant;1;Autres;0;0;0;1
21920064900016;92;Restauration collective;1;Autres;0;0;1;0
34768823600038;28;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;1;0
84340913701073;78;Restauration collective;1;Autres;0;0;0;1
53001439800297;75;Restaurant;1;Autres;0;0;0;1
21192300800018;19;Restauration collective;1;Autres;0;0;1;0
84032641700044;93;Restaurant;1;Autres;0;0;1;0
78370708600014;59;Restauration collective;1;Autres;0;0;1;0
81046269700022;83;Restaurant;1;Autres;0;0;0;1
53005603500013;60;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
82920183900026;34;Restaurant;1;Autres;0;0;1;0
31226369200021;84;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
49786140100022;75;Libre service|Alimentation générale;1;Autres;0;0;0;1
43415216100015;75;Restaurant;1;Autres;0;0;1;0
19670106400012;67;Restauration collective;1;Autres;0;0;1;0
19611025800023;61;Restauration collective;1;Autres;0;0;0;1
43957646300012;5;Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie;1;Autres;0;0;1;0
31226369200021;84;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
80248882500026;75;Restaurant;1;Autres;0;0;1;0
84340913700984;78;Restauration collective;1;Autres;0;0;1;0
89898685600018;14;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
38047616800014;20;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
21920064900016;92;Restauration collective;1;Autres;0;0;1;0
43020129300015;77;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
21750001603211;75;Restauration collective;1;Autres;0;0;1;0
19370013500018;37;Restauration collective;1;Autres;0;0;0;1
77905162200016;3;Restauration collective;1;Autres;0;0;0;1
19750712200038;75;Restauration collective;1;Autres;0;0;1;0
32613456600024;21;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
21060004500293;6;Restauration collective;1;Autres;0;0;0;1
19750802100015;75;Restauration collective;1;Autres;0;0;1;0
49240099900024;84;Restauration collective;1;Autres;0;0;0;1
40602018000062;15;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;1;0
88135663800018;83;Restaurant;1;Autres;0;0;1;0
51164037700012;75;Restaurant;1;Autres;0;0;0;1
21140092400026;14;Restauration collective;1;Autres;0;0;1;0
77631588900019;42;Restauration collective;1;Autres;1;0;0;0
43040409500043;22;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
77768431700012;35;Restauration collective;1;Autres;0;0;0;1
19750783300014;75;Restauration collective;1;Autres;0;0;1;0
80353267000020;75;Boulangerie-Pâtisserie|Glacier;1;Autres;0;0;0;1
37913264000010;31;Restauration collective;1;Autres;0;0;1;0
77681854400020;31;Restauration collective;1;Autres;0;0;1;0
83446075000021;42;Restaurant;1;Autres;0;0;1;0
21010145700021;1;Restauration collective;1;Autres;0;0;0;1
92705001300014;29;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
21940042100125;94;Restauration collective;1;Autres;0;0;1;0
81779470400012;97;Boucherie-Charcuterie;1;Autres;0;0;0;1
19750693400011;75;Restauration collective;1;Autres;0;0;0;1
84417565300014;43;Producteur fermier;1;Autres;0;0;1;0
88420712700017;43;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
79399191000019;17;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
19752385500017;75;Restauration collective;1;Autres;0;0;0;1
32108896500017;35;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
34768823600038;28;VH, VSM, préparation viandes volailles lagomorphes;1;Viandes et produits carnés;0;0;1;0
78038879900014;51;Restauration collective;1;Autres;0;0;0;1
34405986000025;55;Producteur fermier;1;Autres;0;0;0;1
40053433500015;50;Production de produits à base de grenouilles;1;Produits de la mer et d'eau douce;0;0;1;0
52859189400019;13;Découpe de fromages;1;Lait et produits laitiers;0;0;0;1
21420218602717;42;Restauration collective;1;Autres;0;0;0;1
89288356200019;56;Restaurant;1;Autres;0;0;1;0
75146531100015;78;Production d'œuf liquide d'ovoproduit et produits à base œuf;1;Autres;0;0;1;0
34285192000021;61;Traiteur|Boucherie-Charcuterie;1;Autres;0;0;1;0
87954786700017;17;Restaurant;1;Autres;0;0;0;1
43122925100027;77;Transformation de produits carnés;1;Viandes et produits carnés;1;0;0;0
21240102000046;24;Restauration collective;1;Autres;0;0;0;1
80053265700080;91;Restauration collective;1;Autres;0;0;0;1
83483375800016;93;Commerce alimentaire;1;Autres;0;0;1;0
40416424600021;42;Restaurant;1;Autres;0;0;1;0
32858048500030;64;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
19752536300010;75;Restauration collective;1;Autres;0;0;1;0
19760079400014;76;Restauration collective;1;Autres;0;0;0;1
31226369200021;84;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;0;1
84772846600016;24;Restaurant;1;Autres;0;0;0;1
21750001603211;75;Restauration collective;1;Autres;0;0;1;0
40001186200051;75;Restaurant;1;Autres;0;0;1;0
81446167900015;47;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
39801558600025;91;Restaurant;1;Autres;0;0;0;1
32858048500030;64;Entreposage de viande de boucherie;1;Transport et entreposage de denrées alimentaires;0;0;0;1
82874331000017;65;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
50164519600129;1;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
31226369200021;84;Découpe de viandes de volailles/lagomorphe;1;Viandes et produits carnés;0;0;0;1
88074024600017;70;Restaurant;1;Autres;0;0;0;1
35261037200067;93;Restauration collective;1;Autres;0;0;0;1
88420712700017;43;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
77587671700031;30;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
